"17265","2833 GLENLOCKE CIR, ATLANTA, Georgia, ","Match","Exact","2833 GLENLOCKE CIR, ATLANTA, GA, 30318","-84.48349782199995,33.796613421000075","618349539","L","13","121","008602","2012"
"18596","15245 HIGHGROVE RD, MILTON, Georgia, ","Match","Exact","15245 HIGHGROVE RD, MILTON, GA, 30004","-84.31086507699996,34.149709597000026","17388033","L","13","121","011514","1003"
"1000","82 LARUE PL, ATLANTA, Georgia, ","No_Match"
"18591","705 QUARTERPATH LN, MILTON, Georgia, ","Match","Exact","705 QUARTERPATH LN, MILTON, GA, 30004","-84.31732793799995,34.14184130700005","17434454","R","13","121","011514","1003"
"17260","2555 ETHERIDGE DR, ATLANTA, Georgia, ","Match","Non_Exact","2555 ETHERIDGE DR NW, ATLANTA, GA, 30318","-84.47173486699995,33.788009575000046","618351592","R","13","121","008601","1000"
"18592","1855 HIGHGROVE CLUB DR, MILTON, Georgia, ","Match","Exact","1855 HIGHGROVE CLUB DR, MILTON, GA, 30004","-84.31238415499996,34.14429762900005","17388034","R","13","121","011514","1003"
"2327","405 SHERINGHAM CT, ROSWELL, Georgia, ","Match","Exact","405 SHERINGHAM CT, ROSWELL, GA, 30076","-84.29192858999994,34.02926980800004","17418819","R","13","121","011434","1013"
"2325","445 SHERINGHAM CT, ROSWELL, Georgia, ","Match","Exact","445 SHERINGHAM CT, ROSWELL, GA, 30076","-84.29242512299999,34.03009117300007","17418819","R","13","121","011434","1013"
"2324","205 LAKELAND CT, ROSWELL, Georgia, ","Match","Exact","205 LAKELAND CT, ROSWELL, GA, 30076","-84.30029128799998,34.020186325000054","17361816","L","13","121","011441","1001"
"2323","840 LAKE FOREST CIR, ROSWELL, Georgia, ","Match","Exact","840 LAKE FOREST CIR, ROSWELL, GA, 30076","-84.30169976399998,34.02115188100004","17361798","L","13","121","011441","3002"
"2322","9795 LAKE FOREST WAY, ROSWELL, Georgia, ","Match","Exact","9795 LAKE FOREST WAY, ROSWELL, GA, 30076","-84.30281116899994,34.02031937000004","17361797","L","13","121","011441","3002"
"4983","3370 LYNFIELD DR, ATLANTA, Georgia, ","Match","Non_Exact","3370 LYNFIELD DR SW, ATLANTA, GA, 30311","-84.49839355999995,33.73206390900003","17337397","L","13","121","007900","3020"
"4984","1028 BURNT HICKORY DR, ATLANTA, Georgia, ","Match","Non_Exact","1028 BURNT HICKORY DR SW, ATLANTA, GA, 30311","-84.49693879399996,33.72838468100008","17337402","L","13","121","007900","3022"
"3653","1996 LOIS PL, ATLANTA, Georgia, ","Tie"
"3654","1110 CATO ST, ATLANTA, Georgia, ","Match","Non_Exact","1110 CATO ST NW, ATLANTA, GA, 30318","-84.45574890599994,33.78468966400004","17339593","L","13","121","008500","3013"
"4986","3424 SPREADING OAK DR, ATLANTA, Georgia, ","Match","Non_Exact","3424 SPREADING OAK DR SW, ATLANTA, GA, 30311","-84.50011398699996,33.73094780200006","17337375","L","13","121","007900","3004"
"3655","949 CATO ST, ATLANTA, Georgia, ","Match","Non_Exact","949 CATO ST NW, ATLANTA, GA, 30318","-84.45569426799995,33.78213810400007","17339604","R","13","121","008500","3017"
"4987","3415 SPREADING OAK DR, ATLANTA, Georgia, ","Match","Non_Exact","3415 SPREADING OAK DR SW, ATLANTA, GA, 30311","-84.50033843699998,33.730960192000055","17337375","R","13","121","007900","3002"
"3658","958 HOLLYWOOD RD, ATLANTA, Georgia, ","Match","Non_Exact","958 HOLLYWOOD RD NW, ATLANTA, GA, 30318","-84.45565410999995,33.78074073000005","17339611","L","13","121","008500","3016"
"3659","55 MILDRED PL, ATLANTA, Georgia, ","Match","Non_Exact","55 MILDRED PL NW, ATLANTA, GA, 30318","-84.45652638899998,33.780043299000056","17339606","R","13","121","008500","3016"
